index	name
1	part_firmware_god_killer
2	part_firmware_reel_big_fist
3	part_firmware_lifeblood
4	part_firmware_airstrike
5	part_firmware_high_caliber
6	part_firmware_gadget_ahoy
7	part_firmware_baker
8	part_firmware_oscar_mike
9	part_firmware_rubberband_man
10	part_firmware_deadeye
11	part_firmware_action_fist
12	part_firmware_goojfc
13	part_firmware_atlas_ex
14	part_firmware_atlas_infinum
15	part_firmware_trickshot
16	part_firmware_jacked
17	part_firmware_get_throwin
18	part_firmware_heating_up
19	part_firmware_bullets_to_spare
20	part_firmware_daeddy_o
21	part_stat_wt_sr_magsize
22	part_stat_wt_sg_magsize
23	part_stat_wt_sm_magsize
24	part_stat_wt_ps_magsize
25	part_stat_wt_ar_magsize
26	part_stat_wt_sr_criticaldamage
27	part_stat_wt_sg_criticaldamage
28	part_stat_wt_sm_criticaldamage
29	part_stat_wt_ps_criticaldamage
30	part_stat_wt_ar_criticaldamage
31	part_stat_wt_sr_damage
32	part_stat_wt_sg_damage
33	part_stat_wt_sm_damage
34	part_stat_wt_ps_damage
35	part_stat_wt_ar_damage
36	part_stat_wt_sr_firerate
37	part_stat_wt_sg_firerate
38	part_stat_wt_sm_firerate
39	part_stat_wt_ps_firerate
40	part_stat_wt_ar_firerate
41	part_stat_wt_sr_accuracy
42	part_stat_wt_sg_accuracy
43	part_stat_wt_sm_accuracy
44	part_stat_wt_ps_accuracy
45	part_stat_wt_ar_accuracy
46	part_stat_wt_sr_splashdamage
47	part_stat_wt_sg_splashdamage
48	part_stat_wt_sm_splashdamage
49	part_stat_wt_ps_splashdamage
50	part_stat_wt_ar_splashdamage
51	part_stat_wt_sg_splashradius
52	part_stat_wt_ps_splashradius
53	part_stat_wt_sr_splashradius
54	part_stat_wt_sm_splashradius
55	part_stat_wt_ar_splashradius
56	part_stat_wt_sr_ads_proficiency
57	part_stat_wt_sg_ads_proficiency
58	part_stat_wt_sm_ads_proficiency
59	part_stat_wt_ps_ads_proficiency
60	part_stat_wt_ar_ads_proficiency
61	part_stat_wt_ps_statuseffectdamage
62	part_stat_wt_sr_statuseffectdamage
63	part_stat_wt_sg_statuseffectdamage
64	part_stat_wt_sm_statuseffectdamage
65	part_stat_wt_ar_statuseffectdamage
66	part_stat_wt_sg_statuseffectchance
67	part_stat_wt_sm_statuseffectchance
68	part_stat_wt_sr_statuseffectchance
69	part_stat_wt_ps_statuseffectchance
70	part_stat_wt_ar_statuseffectchance
71	part_stat_wt_ar_equipspeed
72	part_stat_wt_ps_equipspeed
73	part_stat_wt_sg_equipspeed
74	part_stat_wt_sm_equipspeed
75	part_stat_wt_sr_equipspeed
76	part_body_05_legendary
77	part_body_04_epic
78	part_body_03_rare
79	part_body_02_uncommon
80	part_body_01_common
81	part_stat_weapon_equipspeed
82	part_stat_weapon_reloadspeed
83	part_stat_statuseffect_chance
84	part_stat_statuseffect_damage
85	part_stat_weapon_ads_proficiency
86	part_stat_weapon_splashradius
87	part_stat_weapon_splashdamage
88	part_stat_weapon_criticaldamage
89	part_stat_weapon_accuracy
90	part_stat_weapon_firerate
91	part_stat_weapon_damage
92	part_stat_wt_sr_reloadspeed
93	part_stat_wt_sm_reloadspeed
94	part_stat_wt_sg_reloadspeed
95	part_stat_wt_ar_reloadspeed
96	part_stat_wt_ps_reloadspeed
97	part_stat_weapon_magsize
98	comp_01_common
99	comp_02_uncommon
100	comp_03_rare
101	comp_04_epic
102	comp_05_legendary
103	part_firmware_risky_boots
104	part_stat3_wt_sr_statuseffectdamage
105	part_stat3_wt_sr_statuseffectchance
106	part_stat3_wt_sr_splashradius
